source_file,report_date,fund_code,fund_desc,prog1_code,prog1_desc,prog2_code,prog2_desc,resp1_code,resp1_desc,resp2_code,resp2_desc,item_group_code,item_group_desc,item_code,item_desc,expenses,commitments,budget,available_budget
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),8280.0,0.0,48000.0,39720.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),29372.37,0.0,120000.0,90627.63
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVITIES,24720.0,0.0,80000.0,55280.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,3395.0,16605.0,20000.0,0.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,3000.0,3000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,0.0,0.0,20000.0,20000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),0.0,0.0,7000.0,7000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,0.0,0.0,30000.0,30000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,HUMAN RESOURCE MANAGEMENT,O007,HUMAN RESOURCE MANAGEMENT,R003,HUMAN RESOURCE MANAGEMENT,R004,EMPLOYEE RELATIONS,I003,GOODS AND SERVICES,I005,TRAIN & DEV:EMPLOYEES,0.0,0.0,60000.0,60000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),485435.4,0.0,2090000.0,1604564.6
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),34338.0,0.0,138000.0,103662.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,88294.43,0.0,322000.0,233705.57
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),34416.75,0.0,253000.0,218583.25
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),132.6,0.0,500.0,367.4
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),29016.0,0.0,120000.0,90984.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),63106.43,0.0,240000.0,176893.57
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVITIES,0.0,0.0,28000.0,28000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I008,EXT C/S:OPER SYS LIC:WINDOWS,67547403.76,0.0,218876000.0,151328596.24
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I007,EXT C/S:ICT ADV SERV:PRJ MNG,0.0,0.0,50339000.0,50339000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,12486.0,42514.0,55000.0,0.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,5000.0,5000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I006,T&S DOM:FOOD & BEVER,0.0,0.0,5000.0,5000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I006,T&S DOM:INCIDENTAL COST,0.0,0.0,5000.0,5000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,3752.64,0.0,30000.0,26247.36
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),2484.1,0.0,40000.0,37515.9
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,PROVINCIAL ICT - SUPPORT,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,17102.26,0.0,55000.0,37897.74
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),515492.55,0.0,2194000.0,1678507.45
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,84737.79,0.0,470000.0,385262.21
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),0.0,0.0,280000.0,280000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),132.6,0.0,500.0,367.4
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),6042.0,0.0,103200.0,97158.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),67013.87,0.0,386000.0,318986.13
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,14470.0,23596.67,40000.0,1933.33
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,3000.0,3000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,GOODS AND SERVICES,I006,T&S DOM:FOOD & BEVER,0.0,0.0,3000.0,3000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,2870.75,0.0,10000.0,7129.25
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),0.0,0.0,5000.0,5000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,STRATEGIC ICT SERVICES,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,18538.24,0.0,29000.0,10461.76
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),1419744.78,0.0,5980000.0,4560255.22
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),69135.75,0.0,278000.0,208864.25
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,205517.94,0.0,945000.0,739482.06
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),72379.83,0.0,480000.0,407620.17
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),397.8,0.0,2000.0,1602.2
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),53652.0,0.0,229000.0,175348.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),184566.34,0.0,683000.0,498433.66
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,52674876.99,377287781.82,448492000.0,18529341.19
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,0.0,84000.0,84000.0,0.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,6000.0,6000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,0.0,0.0,20000.0,20000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),0.0,0.0,4000.0,4000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,0.0,0.0,15000.0,15000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,SOFTWARE & INTANGIBLE ASSETS,I005,SOFTW&OTH INT ASS:EXTRN DEV SOFT,0.0,0.0,309000.0,309000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),2130371.34,0.0,8295000.0,6164628.66
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),59190.0,0.0,265000.0,205810.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,158841.0,0.0,373000.0,214159.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),54383.7,0.0,690000.0,635616.3
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),663.0,0.0,1800.0,1137.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),111783.0,0.0,475000.0,363217.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),276947.45,0.0,900000.0,623052.55
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,0.0,41000.0,41000.0,0.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,2000.0,2000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,GOODS AND SERVICES,I006,T&S DOM:FOOD & BEVER,0.0,0.0,3000.0,3000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,0.0,0.0,5000.0,5000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL ICT,O007,PROVINCIAL ICT,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),0.0,0.0,4000.0,4000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),531794.19,0.0,2045400.0,1513605.81
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),34338.0,0.0,94800.0,60462.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,34075.59,0.0,130800.0,96724.41
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),34416.75,0.0,180000.0,145583.25
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),132.6,0.0,431.0,298.4
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),57737.25,0.0,226775.0,169037.75
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),69133.11,0.0,248910.0,179776.89
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVITIES,16100.0,0.0,130000.0,113900.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,GOODS AND SERVICES,I005,CONS SUPP:COMPUTER EQUIP ACCESSR,0.0,0.0,677000.0,677000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,8350.0,1650.0,10000.0,0.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,4000.0,4000.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),4962.32,0.0,26000.0,21037.68
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL COMPLIANCE SERVICES,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),330663.0,0.0,2050000.0,1719337.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL COMPLIANCE SERVICES,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),48.0,0.0,18000.0,17952.0
EXP.13.07.2026.pdf,2026-07-13,F002,DEPARTMENTAL APPROPRIATION,O006,PROVINCIAL LEGAL SERVICES,O007,PROVINCIAL LEGAL SERVICES,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL COMPLIANCE SERVICES,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,94733.8,0.0,520000.0,425266.2
